287 -7.40951125354959E-0001
288 -1.00000000000000E+0000
289 -7.40951125354959E-0001
290 -9.80171403295606E-0002
291  5.95699304492433E-0001
292  9.80785280403230E-0001
293  8.57728610000272E-0001
294  2.90284677254462E-0001
295 -4.27555093430282E-0001
296 -9.23879532511287E-0001
297 -9.41544065183021E-0001
298 -4.71396736825998E-0001
299  2.42980179903264E-0001
300  8.31469612302545E-0001
301  9.89176509964781E-0001
302  6.34393284163645E-0001
303 -4.90676743274180E-0002
304 -7.07106781186548E-0001
305 -9.98795456205172E-0001
306 -7.73010453362737E-0001
307 -1.46730474455362E-0001
308  5.55570233019602E-0001
309  9.70031253194544E-0001
310  8.81921264348355E-0001
311  3.36889853392220E-0001
312 -3.82683432365090E-0001
313 -9.03989293123443E-0001
314 -9.56940335732209E-0001
315 -5.14102744193222E-0001
316  1.95090322016128E-0001
317  8.03207531480645E-0001
318  9.95184726672197E-0001
319  6.71558954847018E-0001
320 -2.54787510534094E-0018
321 -6.71558954847018E-0001
322 -9.95184726672197E-0001
323 -8.03207531480645E-0001
324 -1.95090322016128E-0001
325  5.14102744193222E-0001
326  9.56940335732209E-0001
327  9.03989293123443E-0001
328  3.82683432365090E-0001
329 -3.36889853392220E-0001
330 -8.81921264348355E-0001
331 -9.70031253194544E-0001
332 -5.55570233019602E-0001
333  1.46730474455362E-0001
334  7.73010453362737E-0001
335  9.98795456205172E-0001
336  7.07106781186547E-0001
337  4.90676743274180E-0002
338 -6.34393284163645E-0001
339 -9.89176509964781E-0001
340 -8.31469612302545E-0001
341 -2.42980179903264E-0001
342  4.71396736825998E-0001
343  9.41544065183021E-0001
344  9.23879532511287E-0001
345  4.27555093430282E-0001
346 -2.90284677254462E-0001
347 -8.57728610000272E-0001
348 -9.80785280403230E-0001
349 -5.95699304492433E-0001
350  9.80171403295606E-0002
351  7.40951125354959E-0001
352  1.00000000000000E+0000
353  7.40951125354959E-0001
354  9.80171403295606E-0002
355 -5.95699304492433E-0001
356 -9.80785280403230E-0001
357 -8.57728610000272E-0001
358 -2.90284677254462E-0001
359  4.27555093430282E-0001
360  9.23879532511287E-0001
361  9.41544065183021E-0001
362  4.71396736825998E-0001
363 -2.42980179903264E-0001
364 -8.31469612302545E-0001
365 -9.89176509964781E-0001
366 -6.34393284163645E-0001
367  4.90676743274180E-0002
368  7.07106781186548E-0001
369  9.98795456205172E-0001
370  7.73010453362737E-0001
371  1.46730474455362E-0001
372 -5.55570233019602E-0001
373 -9.70031253194544E-0001
374 -8.81921264348355E-0001
375 -3.36889853392220E-0001
376  3.82683432365090E-0001
377  9.03989293123443E-0001
378  9.56940335732209E-0001
379  5.14102744193222E-0001
380 -1.95090322016128E-0001
381 -8.03207531480645E-0001
382 -9.95184726672197E-0001
383 -6.71558954847018E-0001
384  2.52619106189123E-0017
385  6.71558954847018E-0001
386  9.95184726672197E-0001
387  8.03207531480645E-0001
388  1.95090322016128E-0001
389 -5.14102744193222E-0001
390 -9.56940335732209E-0001
391 -9.03989293123443E-0001
392 -3.82683432365090E-0001
393  3.36889853392220E-0001
394  8.81921264348355E-0001
395  9.70031253194544E-0001
396  5.55570233019602E-0001
397 -1.46730474455362E-0001
398 -7.73010453362737E-0001
399 -9.98795456205172E-0001
400 -7.07106781186548E-0001
401 -4.90676743274180E-0002
402  6.34393284163645E-0001
403  9.89176509964781E-0001
404  8.31469612302545E-0001
405  2.42980179903264E-0001
406 -4.71396736825998E-0001
407 -9.41544065183021E-0001
408 -9.23879532511287E-0001
409 -4.27555093430282E-0001
410  2.90284677254462E-0001
411  8.57728610000272E-0001
412  9.80785280403230E-0001
413  5.95699304492433E-0001
414 -9.80171403295606E-0002
415 -7.40951125354959E-0001
416 -1.00000000000000E+0000
417 -7.40951125354959E-0001
418 -9.80171403295606E-0002
419  5.95699304492433E-0001
420  9.80785280403230E-0001
421  8.57728610000272E-0001
422  2.90284677254462E-0001
423 -4.27555093430282E-0001
424 -9.23879532511287E-0001
425 -9.41544065183021E-0001
426 -4.71396736825998E-0001
427  2.42980179903264E-0001
428  8.31469612302545E-0001
429  9.89176509964781E-0001
430  6.34393284163645E-0001
431 -4.90676743274180E-0002
432 -7.07106781186548E-0001
433 -9.98795456205172E-0001
434 -7.73010453362737E-0001
435 -1.46730474455362E-0001
436  5.55570233019602E-0001
437  9.70031253194544E-0001
438  8.81921264348355E-0001
439  3.36889853392220E-0001
440 -3.82683432365090E-0001
441 -9.03989293123443E-0001
442 -9.56940335732209E-0001
443 -5.14102744193222E-0001
444  1.95090322016128E-0001
445  8.03207531480645E-0001
446  9.95184726672197E-0001
447  6.71558954847018E-0001
448  7.53520509877426E-0018
449 -6.71558954847018E-0001
450 -9.95184726672197E-0001
451 -8.03207531480645E-0001
452 -1.95090322016128E-0001
453  5.14102744193222E-0001
454  9.56940335732209E-0001
455  9.03989293123443E-0001
456  3.82683432365090E-0001
457 -3.36889853392220E-0001
458 -8.81921264348355E-0001
459 -9.70031253194544E-0001
460 -5.55570233019602E-0001
461  1.46730474455362E-0001
462  7.73010453362737E-0001
463  9.98795456205172E-0001
464  7.07106781186548E-0001
465  4.90676743274180E-0002
466 -6.34393284163645E-0001
467 -9.89176509964781E-0001
468 -8.31469612302545E-0001
469 -2.42980179903264E-0001
470  4.71396736825998E-0001
471  9.41544065183021E-0001
472  9.23879532511287E-0001
473  4.27555093430282E-0001
474 -2.90284677254462E-0001
475 -8.57728610000272E-0001
476 -9.80785280403230E-0001
477 -5.95699304492433E-0001
478  9.80171403295606E-0002
479  7.40951125354959E-0001
480  1.00000000000000E+0000
481  7.40951125354959E-0001
482  9.80171403295606E-0002
483 -5.95699304492433E-0001
484 -9.80785280403230E-0001
485 -8.57728610000272E-0001
486 -2.90284677254462E-0001
487  4.27555093430282E-0001
488  9.23879532511287E-0001
489  9.41544065183021E-0001
490  4.71396736825998E-0001
491 -2.42980179903264E-0001
492 -8.31469612302545E-0001
493 -9.89176509964781E-0001
494 -6.34393284163645E-0001
495  4.90676743274180E-0002
496  7.07106781186548E-0001
497  9.98795456205172E-0001
498  7.73010453362737E-0001
499  1.46730474455362E-0001
500 -5.55570233019602E-0001
501 -9.70031253194544E-0001
502 -8.81921264348355E-0001
503 -3.36889853392220E-0001
504  3.82683432365090E-0001
505  9.03989293123443E-0001
506  9.56940335732209E-0001
507  5.14102744193222E-0001
508 -1.95090322016128E-0001
509 -8.03207531480645E-0001
510 -9.95184726672197E-0001
511 -6.71558954847018E-0001
512  1.51788304147971E-0017
